@relation 'SemanalAcumulada_8-UltimasSemanas_8x2_reprovados-weka.filters.unsupervised.attribute.Remove-R1,10'

@attribute semana numeric
@attribute dias numeric
@attribute diasfora numeric
@attribute foruns numeric
@attribute leituras numeric
@attribute participacoes numeric
@attribute assigns numeric
@attribute quizes numeric
@attribute evasao {False,True}

@data
16,10,16,2,1,0,1,3,False
17,12,20,4,1,0,1,4,False
18,13,19,5,1,0,1,3,False
1,0,0,0,0,0,0,0,True
2,3,3,4,1,0,0,0,True
3,7,10,8,2,1,1,1,True
4,12,17,9,3,1,1,2,True
5,16,23,10,4,4,2,3,True
6,18,27,10,5,4,2,4,True
7,21,31,12,6,4,2,4,True
8,23,36,13,6,4,2,4,True
9,25,39,13,6,4,2,4,True
10,24,41,12,5,4,2,5,True
11,21,39,8,5,3,1,5,True
12,19,35,9,5,3,1,4,True
13,16,32,9,4,0,0,3,True
14,17,33,9,4,0,0,2,True
15,18,33,7,4,0,0,3,True
16,17,29,6,4,0,0,3,True
17,16,32,6,4,0,0,3,True
18,17,32,3,4,0,0,2,True
1,3,3,2,1,1,0,0,False
2,8,8,2,2,1,1,0,False
3,11,11,2,3,1,1,1,False
4,13,13,3,4,1,2,1,False
5,16,16,5,5,5,2,2,False
6,18,20,6,6,5,2,2,False
7,19,22,7,7,5,2,2,False
8,21,25,8,8,5,2,2,False
9,20,24,6,7,4,2,2,False
10,17,21,6,6,4,1,2,False
11,16,20,7,6,4,1,2,False
12,15,19,7,5,4,0,2,False
13,14,20,5,4,0,0,1,False
14,14,18,4,4,0,1,1,False
15,15,18,3,4,0,1,2,False
16,15,17,2,3,0,1,2,False
17,13,15,2,3,0,1,2,False
18,12,14,3,3,0,1,2,False
1,1,2,1,1,0,0,0,True
2,3,4,1,1,0,0,0,True
3,5,8,1,2,0,1,0,True
4,6,10,2,3,3,1,0,True
5,8,14,2,4,3,1,1,True
6,10,16,3,5,3,1,2,True
7,11,17,4,5,4,1,2,True
8,15,22,6,6,4,2,2,True
9,15,22,5,5,4,2,2,True
10,14,23,5,6,4,2,2,True
11,12,20,5,5,4,1,2,True
12,12,19,5,5,1,1,2,True
13,10,16,5,4,1,1,1,True
14,8,14,4,3,1,1,0,True
15,7,13,3,3,0,1,0,True
16,3,8,1,2,0,0,0,True
17,2,6,1,2,0,0,0,True
18,1,3,1,1,0,0,0,True
1,0,0,0,0,0,0,0,False
2,2,2,0,0,0,0,0,False
3,4,8,0,1,0,1,0,False
4,7,13,1,2,0,1,1,False
5,8,17,1,2,0,1,1,False
6,9,19,1,2,0,1,2,False
7,9,20,1,2,0,1,2,False
8,11,24,1,3,0,1,2,False
9,11,26,1,3,0,1,2,False
10,9,27,1,3,0,1,2,False
11,7,24,1,2,0,0,2,False
12,4,19,0,1,0,0,1,False
13,3,19,0,1,0,0,1,False
14,2,19,0,1,0,0,0,False
15,5,23,1,2,0,0,1,False
16,4,21,1,1,0,0,2,False
17,5,22,1,1,0,0,3,False
18,6,20,1,1,0,0,3,False
1,0,0,0,0,0,0,0,True
2,1,4,1,1,0,0,0,True
3,2,7,2,1,0,0,0,True
4,2,10,2,1,0,0,0,True
5,4,13,3,1,0,0,1,True
6,5,17,3,1,0,0,1,True
7,5,18,3,1,0,0,1,True
8,5,19,3,1,0,0,1,True
9,7,22,3,1,0,0,1,True
10,6,21,2,0,0,0,1,True
11,6,23,1,1,0,0,1,True
12,6,20,1,1,0,0,1,True
13,4,21,0,1,0,0,0,True
14,3,21,0,1,0,0,0,True
15,3,24,0,1,0,0,0,True
16,6,27,0,2,0,0,0,True
17,5,27,0,2,0,0,0,True
18,5,25,0,2,0,0,0,True
1,0,2,0,0,0,0,0,True
2,1,7,1,0,0,0,0,True
3,4,13,1,1,0,0,1,True
4,5,18,2,1,0,0,1,True
5,8,22,3,1,0,0,1,True
6,11,28,3,2,0,0,2,True
7,12,29,3,3,0,0,2,True
8,12,32,3,3,0,0,2,True
9,13,33,3,3,0,0,2,True
10,12,31,2,3,0,0,2,True
11,10,30,3,2,0,0,1,True
12,10,27,2,2,0,0,1,True
13,8,27,2,2,1,0,1,True
14,6,23,2,1,1,0,0,True
15,6,27,2,1,1,0,0,True
16,7,27,2,1,1,0,1,True
17,7,27,2,1,1,0,1,True
18,8,28,2,1,1,0,1,True
1,0,0,0,0,0,0,0,False
2,1,1,0,0,0,1,0,False
3,4,6,1,1,0,1,1,False
4,7,9,1,2,0,1,2,False
5,9,12,1,2,0,1,3,False
6,11,14,1,2,0,1,4,False
7,11,17,1,2,0,1,4,False
8,12,18,1,3,0,1,4,False
9,12,18,1,3,0,1,4,False
10,11,18,1,3,0,0,4,False
11,10,16,0,3,0,0,4,False
12,7,13,0,2,0,0,3,False
13,5,12,0,2,0,0,2,False
14,3,12,0,2,0,0,1,False
15,5,11,0,2,0,0,2,False
16,5,11,0,1,0,0,2,False
17,7,17,0,1,0,0,3,False
18,10,20,0,1,0,0,3,False
1,1,4,3,1,0,0,0,True
2,5,11,6,2,2,1,0,True
3,9,18,6,3,2,1,1,True
4,11,21,7,4,2,1,1,True
5,13,25,8,5,6,2,2,True
6,15,29,8,6,6,2,3,True
7,16,33,9,7,7,2,3,True
8,19,39,10,8,7,3,3,True
9,18,37,7,7,7,3,3,True
10,15,33,4,6,5,2,3,True
11,12,30,4,6,5,2,3,True
12,10,29,3,5,5,2,3,True
13,8,30,2,4,1,1,2,True
14,7,28,2,3,1,1,1,True
15,6,26,1,2,0,1,1,True
16,3,20,0,1,0,0,1,True
17,3,18,0,1,0,0,1,True
18,2,15,0,1,0,0,1,True
1,0,0,0,0,0,0,0,False
2,3,6,3,1,0,1,0,False
3,8,11,5,2,1,1,1,False
4,10,15,5,2,1,1,1,False
5,13,19,5,3,1,2,2,False
6,15,23,5,3,1,2,2,False
7,17,28,5,4,1,2,2,False
8,21,34,6,4,1,2,2,False
9,24,37,9,5,1,2,2,False
10,22,34,6,4,1,1,3,False
11,19,34,5,4,0,1,3,False
12,18,34,6,4,0,1,3,False
13,16,35,7,3,0,0,2,False
14,17,35,7,4,0,0,2,False
15,18,35,7,3,0,0,3,False
16,15,31,6,3,0,0,4,False
17,12,33,3,2,0,0,4,False
18,12,32,3,2,0,0,3,False
1,0,2,0,0,0,0,0,True
2,1,5,3,1,0,0,0,True
3,3,8,4,2,0,1,0,True
4,4,10,5,3,0,1,0,True
5,5,12,5,3,0,1,0,True
6,7,14,5,3,0,1,1,True
7,8,16,6,3,0,1,1,True
8,10,19,6,4,0,2,1,True
9,11,18,6,4,0,2,1,True
10,10,15,3,3,0,2,1,True
11,9,14,2,3,0,1,2,True
12,8,14,1,2,0,1,2,True
13,7,12,1,2,0,1,2,True
14,5,10,1,2,0,1,1,True
15,5,9,1,3,0,1,1,True
16,5,8,2,2,0,0,1,True
17,4,7,2,2,0,0,1,True
18,4,7,2,2,0,0,1,True
1,0,0,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
3,2,5,1,1,1,1,1,True
4,5,10,1,2,1,1,2,True
5,6,13,2,3,1,2,2,True
6,7,17,2,3,1,2,3,True
7,7,19,2,3,1,2,3,True
8,10,23,2,4,1,2,3,True
9,10,26,2,4,1,2,3,True
10,11,28,2,4,1,2,4,True
11,9,25,1,3,0,1,3,True
12,6,22,1,2,0,1,2,True
13,5,19,0,1,0,0,2,True
14,4,15,0,1,0,0,1,True
15,4,13,0,1,0,0,1,True
16,1,9,0,0,0,0,1,True
17,1,6,0,0,0,0,1,True
18,0,3,0,0,0,0,0,True
1,1,3,1,0,0,0,0,True
2,3,8,5,1,2,1,0,True
3,4,11,5,1,2,1,0,True
4,6,15,6,2,5,1,1,True
5,8,17,6,3,5,1,2,True
6,9,21,6,3,5,1,3,True
7,10,25,7,4,6,1,3,True
8,15,32,8,5,6,2,3,True
9,16,32,7,5,6,2,3,True
10,15,29,3,4,4,1,3,True
11,16,29,5,5,4,1,4,True
12,14,26,4,4,1,1,3,True
13,13,27,4,3,1,1,2,True
14,12,23,4,3,1,1,1,True
15,12,20,3,2,0,1,1,True
16,7,13,2,1,0,0,1,True
17,6,12,2,1,0,0,1,True
18,5,10,2,1,0,0,1,True
1,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
3,0,0,0,0,0,0,0,False
4,2,4,3,1,4,0,0,False
5,5,10,4,2,4,0,0,False
6,8,14,5,3,5,0,1,False
7,10,20,5,4,5,0,1,False
8,12,25,5,5,5,1,1,False
9,13,29,5,5,5,1,1,False
10,15,34,5,5,5,1,2,False
11,18,37,6,6,6,1,3,False
12,16,34,3,5,2,1,3,False
13,14,31,2,4,2,1,3,False
14,11,29,1,3,1,1,2,False
15,12,27,1,3,1,1,3,False
16,11,24,1,2,1,0,3,False
17,11,21,1,2,1,0,3,False
18,9,17,1,2,1,0,2,False
1,0,0,0,0,0,0,0,False
2,3,5,4,1,2,0,0,False
3,7,12,8,2,2,1,1,False
4,11,17,9,3,2,1,2,False
5,14,24,10,4,5,1,3,False
6,16,29,14,5,5,1,4,False
7,19,32,15,6,6,1,4,False
8,22,37,18,6,6,2,4,False
9,25,40,18,6,6,2,4,False
10,25,40,14,6,4,2,5,False
11,23,36,10,5,4,1,5,False
12,21,34,10,5,5,1,4,False
13,20,31,10,5,2,1,3,False
14,19,30,6,5,2,1,2,False
15,17,31,5,4,1,1,3,False
16,18,30,2,5,1,0,4,False
17,15,33,2,5,1,0,4,False
18,15,32,2,4,1,0,3,False
1,0,1,0,0,0,0,0,True
2,2,4,0,0,0,1,0,True
3,7,10,0,1,0,1,1,True
4,12,16,1,2,7,1,1,True
5,15,20,2,3,7,1,2,True
6,18,26,3,4,8,1,2,True
7,20,29,3,5,8,1,2,True
8,23,34,3,6,8,2,2,True
9,24,35,3,6,8,2,2,True
10,22,33,3,6,8,1,2,True
11,19,29,4,6,9,1,1,True
12,14,23,3,5,2,1,1,True
13,12,20,2,4,2,1,0,True
14,9,14,1,3,1,1,0,True
15,8,12,1,2,1,1,0,True
16,5,7,1,1,1,0,0,True
17,4,5,1,1,1,0,0,True
18,4,4,1,1,1,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,3,4,2,1,1,0,1,True
5,4,7,3,2,1,0,1,True
6,4,8,3,2,1,0,1,True
7,5,12,5,2,2,0,1,True
8,7,16,5,3,2,1,1,True
9,8,20,7,3,2,1,1,True
10,10,24,9,4,2,1,1,True
11,12,29,11,5,2,1,2,True
12,9,26,9,4,1,1,1,True
13,9,25,8,3,1,1,1,True
14,9,26,8,3,1,1,1,True
15,9,24,6,3,0,1,2,True
16,8,21,6,2,0,0,2,True
17,7,18,4,2,0,0,2,True
18,5,14,2,1,0,0,2,True
1,0,0,0,0,0,0,0,True
2,2,3,1,1,0,1,0,True
3,5,7,1,1,0,1,1,True
4,6,8,2,1,3,1,1,True
5,8,10,2,1,3,1,2,True
6,9,11,3,1,4,1,2,True
7,10,12,3,2,4,2,2,True
8,11,14,3,2,4,2,2,True
9,11,14,3,2,4,2,2,True
10,9,11,2,1,4,1,2,True
11,6,7,2,1,4,1,1,True
12,5,6,1,1,1,1,1,True
13,3,4,1,1,1,1,0,True
14,2,3,0,1,0,1,0,True
15,1,2,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,1,1,1,0,0,0,True
2,3,3,1,1,0,1,0,True
3,4,4,2,2,0,1,0,True
4,6,8,2,3,0,1,1,True
5,6,13,2,3,0,1,1,True
6,8,16,3,4,0,1,2,True
7,10,19,3,4,0,1,2,True
8,13,24,3,4,0,1,2,True
9,13,24,2,3,0,1,2,True
10,13,24,2,3,0,0,2,True
11,15,27,1,3,0,0,3,True
12,13,25,1,2,0,0,2,True
13,14,22,2,2,0,0,2,True
14,12,21,1,1,0,0,1,True
15,12,23,1,2,0,0,1,True
16,9,21,1,2,0,0,1,True
17,9,26,2,2,0,0,2,True
18,7,26,2,2,0,0,2,True
1,1,3,1,0,0,0,0,True
2,1,5,1,0,0,0,0,True
3,6,10,4,1,0,0,0,True
4,9,14,5,2,0,0,1,True
5,13,19,6,3,0,0,1,True
6,14,22,6,4,0,0,1,True
7,15,26,7,5,0,0,1,True
8,15,27,7,5,0,0,1,True
9,15,25,6,5,0,0,1,True
10,15,23,6,5,0,0,1,True
11,10,19,3,4,0,0,1,True
12,7,15,2,3,0,0,0,True
13,3,11,1,2,0,0,0,True
14,3,9,1,1,0,0,0,True
15,2,5,0,0,0,0,0,True
16,3,5,1,1,0,0,0,True
17,5,8,1,1,0,0,1,True
18,6,11,1,1,0,0,1,True
1,0,3,0,0,0,0,0,True
2,1,9,1,1,0,0,0,True
3,6,15,1,2,0,1,1,True
4,8,17,1,2,0,1,1,True
5,11,21,2,3,0,2,2,True
6,12,26,2,3,0,2,3,True
7,13,28,2,4,0,2,3,True
8,15,32,2,5,0,3,3,True
9,15,32,2,5,0,3,3,True
10,15,29,1,4,0,3,3,True
11,12,27,3,3,0,2,3,True
12,11,27,3,3,0,2,3,True
13,8,25,2,2,0,1,2,True
14,7,20,2,2,0,1,1,True
15,8,23,2,2,0,2,1,True
16,6,19,2,1,0,1,1,True
17,7,17,2,1,0,1,1,True
18,8,17,2,1,0,1,1,True
1,0,0,0,0,0,0,0,False
2,3,4,1,1,0,1,0,False
3,4,9,1,1,0,1,0,False
4,6,16,1,2,0,1,1,False
5,9,22,3,3,0,1,2,False
6,10,25,3,4,0,1,3,False
7,12,28,3,5,0,1,3,False
8,14,33,3,6,0,1,3,False
9,20,39,5,6,2,2,3,False
10,21,40,5,5,3,1,3,False
11,25,41,8,6,5,1,4,False
12,25,38,9,5,5,1,3,False
13,23,34,7,5,5,1,2,False
14,23,32,7,4,5,1,1,False
15,21,29,7,3,5,1,1,False
16,19,24,7,2,5,1,1,False
17,13,18,5,2,3,0,1,False
18,9,13,4,2,2,0,1,False
1,0,0,0,0,0,0,0,False
2,0,3,0,0,0,0,0,False
3,1,7,1,0,0,0,1,False
4,2,10,2,0,0,0,1,False
5,2,14,2,0,0,0,1,False
6,3,17,2,0,0,0,2,False
7,4,21,6,0,3,0,2,False
8,6,25,7,1,3,1,2,False
9,7,30,8,1,3,1,2,False
10,8,30,8,1,3,1,2,False
11,11,32,8,1,4,1,2,False
12,10,33,7,1,4,1,2,False
13,12,36,7,2,4,1,2,False
14,14,38,7,3,4,2,1,False
15,15,37,3,3,1,2,2,False
16,14,37,2,2,1,1,2,False
17,14,35,1,2,1,1,2,False
18,13,33,1,2,1,1,2,False
1,2,2,1,1,1,0,0,True
2,2,3,1,1,1,0,0,True
3,3,4,1,2,1,0,1,True
4,4,6,1,2,1,0,2,True
5,5,7,2,2,1,0,3,True
6,5,7,2,2,1,0,3,True
7,5,8,2,2,1,0,3,True
8,6,11,2,2,1,0,3,True
9,4,9,1,1,0,0,3,True
10,4,8,1,1,0,0,3,True
11,5,9,1,0,0,0,3,True
12,5,8,1,0,0,0,2,True
13,4,7,0,0,0,0,1,True
14,4,7,0,0,0,0,1,True
15,4,6,0,0,0,0,1,True
16,3,3,0,0,0,0,1,True
17,3,3,0,0,0,0,1,True
18,3,3,0,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,0,0,0,0,0,0,0,True
5,0,1,0,0,0,0,0,True
6,0,1,0,0,0,0,0,True
7,0,2,0,0,0,0,0,True
8,0,3,0,0,0,0,0,True
9,0,3,0,0,0,0,0,True
10,0,4,0,0,0,0,0,True
11,0,5,0,0,0,0,0,True
12,1,6,0,0,0,0,0,True
13,1,6,0,0,0,0,0,True
14,1,6,0,0,0,0,0,True
15,1,6,0,0,0,0,0,True
16,1,5,0,0,0,0,0,True
17,1,5,0,0,0,0,0,True
18,1,4,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
2,0,4,0,0,0,0,0,True
3,2,9,0,0,0,0,1,True
4,4,14,0,0,0,0,2,True
5,6,19,0,0,0,0,3,True
6,6,22,0,0,0,0,3,True
7,6,27,0,0,0,0,3,True
8,7,31,0,0,0,0,3,True
9,7,31,0,0,0,0,3,True
10,7,29,0,0,0,0,3,True
11,5,24,0,0,0,0,2,True
12,3,19,0,0,0,0,1,True
13,1,15,0,0,0,0,0,True
14,1,12,0,0,0,0,0,True
15,1,7,0,0,0,0,0,True
16,0,3,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,2,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
4,2,3,1,0,0,1,0,True
5,5,7,5,1,3,2,1,True
6,7,12,6,1,3,2,1,True
7,9,16,6,1,3,2,1,True
8,11,19,6,1,3,3,1,True
9,12,20,6,1,3,3,1,True
10,13,24,6,1,3,3,2,True
11,14,26,6,1,3,3,3,True
12,12,25,5,1,3,2,3,True
13,9,22,1,0,0,1,2,True
14,8,19,0,0,0,1,2,True
15,6,15,0,0,0,1,2,True
16,4,12,0,0,0,0,2,True
17,3,11,0,0,0,0,2,True
18,2,7,0,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,2,2,0,0,0,1,0,True
3,7,8,1,1,1,1,1,True
4,11,13,2,1,1,1,2,True
5,15,19,3,2,4,1,3,True
6,17,22,4,2,4,1,4,True
7,19,25,5,2,5,1,4,True
8,20,26,5,2,5,1,4,True
9,20,27,5,2,5,1,4,True
10,18,25,5,2,5,0,4,True
11,13,19,4,1,4,0,3,True
12,9,14,3,1,4,0,2,True
13,5,8,2,0,1,0,1,True
14,3,5,1,0,1,0,0,True
15,1,2,0,0,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,4,0,0,0,0,0,True
2,1,8,1,1,1,0,0,True
3,4,14,1,2,1,1,1,True
4,6,21,1,2,1,1,1,True
5,7,27,2,3,4,1,1,True
6,8,30,3,4,4,1,2,True
7,9,31,4,4,5,1,2,True
8,9,31,4,4,5,1,2,True
9,9,27,4,4,5,1,2,True
10,8,23,3,3,4,1,2,True
11,5,17,3,2,4,0,1,True
12,3,10,3,2,4,0,1,True
13,2,4,2,1,1,0,1,True
14,1,1,1,0,1,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,4,5,3,0,0,0,0,True
3,9,10,7,1,0,1,1,True
4,12,15,8,1,0,2,1,True
5,17,21,11,2,0,2,2,True
6,19,25,13,3,1,2,2,True
7,22,28,14,3,1,2,2,True
8,23,30,14,3,1,2,2,True
9,24,31,14,3,1,2,2,True
10,21,29,11,4,1,2,2,True
11,17,25,7,3,1,1,2,True
12,14,20,6,3,1,0,2,True
13,9,14,3,2,1,0,1,True
14,7,11,1,1,0,0,1,True
15,4,10,0,1,0,0,1,True
16,3,8,0,1,0,0,1,True
17,2,7,0,1,0,0,1,True
18,1,4,0,0,0,0,1,True
1,0,0,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
3,2,5,0,1,0,0,1,True
4,5,8,1,2,3,2,1,True
5,6,9,2,2,5,2,1,True
6,7,10,3,3,6,2,1,True
7,9,12,5,4,7,2,1,True
8,11,14,6,5,7,2,1,True
9,11,14,6,5,7,2,1,True
10,11,13,6,5,7,2,1,True
11,9,9,6,4,7,2,0,True
12,6,6,5,3,4,0,0,True
13,5,5,4,3,2,0,0,True
14,4,4,3,2,1,0,0,True
15,2,2,1,1,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,5,5,4,1,1,1,0,True
3,10,12,4,2,1,2,1,True
4,14,18,5,3,1,2,2,True
5,17,24,5,3,1,3,3,True
6,19,28,5,3,1,3,4,True
7,19,30,5,3,1,3,4,True
8,22,33,5,3,1,3,4,True
9,25,36,5,4,1,3,4,True
10,23,35,3,3,0,2,5,True
11,21,31,6,3,0,1,5,True
12,17,26,5,2,0,1,4,True
13,14,21,5,2,0,0,3,True
14,13,18,5,3,0,0,2,True
15,13,16,5,3,0,0,2,True
16,10,13,5,3,0,0,2,True
17,7,10,5,2,0,0,2,True
18,5,8,3,2,0,0,1,True
1,0,0,0,0,0,0,0,True
2,1,5,0,0,0,0,0,True
3,4,11,1,1,0,0,1,True
4,4,16,1,1,0,0,1,True
5,6,21,1,1,0,0,2,True
6,6,25,1,1,0,0,2,True
7,7,30,1,1,0,0,2,True
8,8,36,1,2,0,0,2,True
9,8,40,1,2,0,0,2,True
10,9,40,2,3,0,0,3,True
11,7,40,2,2,0,0,2,True
12,7,39,2,2,0,0,2,True
13,5,37,2,2,0,0,1,True
14,5,35,2,2,0,0,1,True
15,4,30,2,2,0,0,1,True
16,3,26,2,1,0,0,1,True
17,3,23,2,1,0,0,1,True
18,1,18,1,0,0,0,0,True
1,1,1,4,0,1,0,0,True
2,5,7,5,0,1,1,0,True
3,7,11,5,1,1,1,1,True
4,10,17,5,1,1,2,1,True
5,10,17,5,1,1,2,1,True
6,10,18,5,1,1,2,1,True
7,10,18,5,1,1,2,1,True
8,10,18,5,1,1,2,1,True
9,9,17,1,1,0,2,1,True
10,5,11,0,1,0,1,1,True
11,3,7,0,0,0,1,0,True
12,0,1,0,0,0,0,0,True
13,0,1,0,0,0,0,0,True
14,0,0,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,1,4,3,0,0,0,0,True
2,5,10,6,0,0,1,0,True
3,8,15,8,1,0,1,1,True
4,9,20,8,2,0,2,1,True
5,11,26,8,3,0,2,2,True
6,12,30,8,4,0,2,2,True
7,12,32,8,4,0,2,2,True
8,14,35,9,5,0,2,2,True
9,13,31,6,5,0,2,2,True
10,9,26,3,5,0,1,2,True
11,6,21,1,4,0,1,1,True
12,5,16,1,3,0,0,1,True
13,3,10,1,2,0,0,0,True
14,2,6,1,1,0,0,0,True
15,2,4,1,1,0,0,0,True
16,0,1,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,4,1,1,0,0,0,True
3,8,10,5,2,1,1,1,True
4,11,13,5,2,1,3,1,True
5,12,15,5,3,1,3,1,True
6,13,17,8,3,1,3,1,True
7,14,19,8,3,1,3,1,True
8,17,22,10,4,1,3,1,True
9,21,27,10,4,1,3,1,True
10,21,26,9,3,1,3,1,True
11,18,24,5,3,0,2,0,True
12,16,25,5,3,0,0,0,True
13,16,25,5,2,0,0,0,True
14,16,25,2,3,0,0,0,True
15,15,23,2,3,0,0,0,True
16,12,21,0,2,0,0,0,True
17,8,16,0,2,0,0,0,True
18,5,13,0,2,0,0,0,True
1,1,5,1,1,0,0,0,True
2,3,7,2,2,1,0,0,True
3,4,11,4,3,1,0,0,True
4,6,14,5,4,1,0,1,True
5,7,16,7,5,1,0,1,True
6,9,20,7,6,1,0,2,True
7,10,22,8,6,1,0,2,True
8,13,27,10,7,1,0,2,True
9,14,24,9,6,1,0,2,True
10,13,24,9,6,0,0,2,True
11,13,21,8,5,0,0,2,True
12,11,18,7,4,0,0,1,True
13,11,18,5,3,0,0,1,True
14,9,16,5,2,0,0,0,True
15,9,16,4,2,0,0,0,True
16,6,11,2,1,0,0,0,True
17,5,10,2,1,0,0,0,True
18,4,9,1,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,1,0,0,0,1,0,True
3,2,3,0,0,0,1,1,True
4,3,4,0,0,0,2,1,True
5,4,5,0,0,0,2,2,True
6,5,6,1,0,0,2,2,True
7,6,7,1,0,0,2,2,True
8,6,7,1,0,0,2,2,True
9,6,7,1,0,0,2,2,True
10,5,6,1,0,0,1,2,True
11,4,4,1,0,0,1,1,True
12,3,3,1,0,0,0,1,True
13,2,2,1,0,0,0,0,True
14,1,1,0,0,0,0,0,True
15,0,0,0,0,0,0,0,True
16,0,0,0,0,0,0,0,True
17,0,0,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,2,2,0,1,0,0,0,True
2,4,6,1,2,0,0,0,True
3,7,11,1,3,0,1,0,True
4,10,15,2,4,0,1,1,True
5,12,18,3,5,0,1,1,True
6,14,20,4,6,0,1,2,True
7,16,24,7,7,2,1,2,True
8,17,28,7,7,2,1,2,True
9,15,27,7,6,2,1,2,True
10,13,24,6,5,2,1,2,True
11,10,19,6,4,2,0,2,True
12,7,15,5,3,2,0,1,True
13,5,12,4,2,2,0,1,True
14,3,10,3,1,2,0,0,True
15,1,6,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,5,1,0,1,0,0,True
3,3,10,1,0,1,1,1,True
4,6,14,2,1,1,1,2,True
5,6,14,2,1,1,1,2,True
6,6,14,2,1,1,1,2,True
7,7,15,2,1,1,1,2,True
8,7,15,2,1,1,1,2,True
9,7,15,2,1,1,1,2,True
10,6,11,1,1,0,1,2,True
11,4,7,1,1,0,0,1,True
12,1,3,0,0,0,0,0,True
13,1,3,0,0,0,0,0,True
14,1,3,0,0,0,0,0,True
15,0,2,0,0,0,0,0,True
16,0,2,0,0,0,0,0,True
17,0,2,0,0,0,0,0,True
18,0,1,0,0,0,0,0,True
1,2,3,0,0,0,0,0,True
2,3,5,0,0,0,0,0,True
3,5,9,0,0,0,1,0,True
4,6,10,0,1,0,1,0,True
5,6,12,0,1,0,1,0,True
6,8,15,1,2,0,1,1,True
7,9,21,2,3,1,1,1,True
8,10,23,3,3,1,1,1,True
9,9,21,3,3,1,1,1,True
10,9,21,3,3,1,1,1,True
11,8,18,3,3,1,0,1,True
12,7,17,3,2,1,0,1,True
13,7,15,3,2,1,0,1,True
14,5,12,2,1,1,0,0,True
15,4,6,1,0,0,0,0,True
16,3,4,0,0,0,0,0,True
17,2,3,0,0,0,0,0,True
18,1,1,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,3,6,4,1,1,1,0,True
3,7,11,4,2,1,1,0,True
4,10,16,6,3,1,1,1,True
5,12,21,7,4,1,1,1,True
6,13,24,7,4,1,1,2,True
7,14,27,8,5,2,1,2,True
8,14,29,8,5,2,1,2,True
9,15,31,8,5,2,1,2,True
10,12,26,4,4,1,0,2,True
11,8,21,4,3,1,0,2,True
12,5,16,2,2,1,0,1,True
13,3,11,1,1,1,0,1,True
14,2,8,1,1,1,0,0,True
15,1,5,0,0,0,0,0,True
16,1,3,0,0,0,0,0,True
17,0,1,0,0,0,0,0,True
18,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,1,3,1,0,0,1,0,True
3,6,8,1,1,0,2,1,True
4,9,14,1,1,0,2,2,True
5,14,20,5,2,0,2,3,True
6,16,23,7,3,0,2,3,True
7,16,23,7,3,0,2,3,True
8,17,24,7,3,0,2,3,True
9,17,24,7,3,0,2,3,True
10,16,21,6,3,0,1,3,True
11,11,16,6,2,0,0,2,True
12,8,10,6,2,0,0,1,True
13,3,5,2,1,0,0,0,True
14,1,2,0,0,0,0,0,True
15,2,3,1,1,0,0,1,True
16,1,2,1,1,0,0,1,True
17,1,2,1,1,0,0,1,True
18,1,2,1,1,0,0,1,True
1,1,5,3,0,0,0,0,True
2,4,12,4,1,1,1,0,True
3,7,17,4,2,1,1,1,True
4,7,18,4,2,1,1,1,True
5,7,18,4,2,1,1,1,True
6,7,18,4,2,1,1,1,True
7,7,18,4,2,1,1,1,True
8,7,18,4,2,1,1,1,True
9,6,13,1,2,1,1,1,True
